,Match_URL,Tournament,Team_1,Score_1,Team_2,Score_2
5390,/29764/alter-ego-vs-cerberus-esports-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group,Champions Tour SEA Stage 3: Challengers Playoffs,Alter Ego,1,CERBERUS Esports,1
5391,/29763/uwu-vs-oasis-gaming-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-d,Champions Tour SEA Stage 3: Challengers Playoffs,UwU,1,Oasis Gaming,1
5392,/29762/galaxy-racer-vs-team-big-baam-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group,Champions Tour SEA Stage 3: Challengers Playoffs,Galaxy Racer,0,Team Big BAAM,2
5393,/29761/x10-esports-vs-boom-esports-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-c,Champions Tour SEA Stage 3: Challengers Playoffs,X10 Esports,1,BOOM Esports,1
5394,/29760/full-sense-vs-five-ace-e-sports-champions-tour-sea-stage-3-challengers-playoffs-group-stage-grou,Champions Tour SEA Stage 3: Challengers Playoffs,FULL SENSE,2,Five Ace e-Sports,0
5395,/29759/onic-g-vs-paper-rex-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-b,Champions Tour SEA Stage 3: Challengers Playoffs,ONIC G,0,Paper Rex,2
5396,/31472/stars-horizon-vs-havan-liberty-champions-tour-brazil-stage-3-challengers-playoffs-ubsf,Champions Tour Brazil Stage 3: Challengers Playoffs,Stars Horizon,0,Liberty,2
5397,/31471/sharks-esports-vs-furia-champions-tour-brazil-stage-3-challengers-playoffs-ubsf,Champions Tour Brazil Stage 3: Challengers Playoffs,Sharks Esports,0,FURIA,2
5398,/29398/sentinels-vs-100-thieves-champions-tour-north-america-stage-3-challengers-playoffs-gf,Champions Tour North America Stage 3: Challengers Playoffs,Sentinels,3,100 Thieves,1
5399,/30763/natus-vincere-vs-giants-gaming-champions-tour-stage-3-emea-challengers-playoffs-lr1,Champions Tour Stage 3: EMEA Challengers Playoffs,Natus Vincere,1,Giants Gaming,2
5400,/30762/guild-esports-vs-fire-flux-esports-champions-tour-stage-3-emea-challengers-playoffs-lr1,Champions Tour Stage 3: EMEA Challengers Playoffs,Guild Esports,2,Fire Flux Esports,0
5401,/29758/cbt-gaming-vs-ego-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-a,Champions Tour SEA Stage 3: Challengers Playoffs,CBT Gaming,2,EGO,0
5402,/29757/bren-esports-vs-sharper-esports-champions-tour-sea-stage-3-challengers-playoffs-group-stage-grou,Champions Tour SEA Stage 3: Challengers Playoffs,Bren Esports,2,Sharper Esport,0
5403,/29756/alter-ego-vs-oasis-gaming-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-d,Champions Tour SEA Stage 3: Challengers Playoffs,Alter Ego,2,Oasis Gaming,0
5404,/29671/crazy-raccoon-vs-zeta-division-champions-tour-japan-stage-3-challengers-playoffs-gf,Champions Tour Japan Stage 3: Challengers Playoffs,Crazy Raccoon,2,ZETA DIVISION,3
5405,/30603/vision-strikers-vs-f4q-champions-tour-korea-stage-3-challengers-playoffs-gf,Champions Tour Korea Stage 3: Challengers,Vision Strikers,3,F4Q,1
5406,/29755/uwu-vs-cerberus-esports-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-d,Champions Tour SEA Stage 3: Challengers Playoffs,UwU,1,CERBERUS Esports,1
5407,/29677/northeption-vs-zeta-division-champions-tour-japan-stage-3-challengers-playoffs-lbf,Champions Tour Japan Stage 3: Challengers Playoffs,NORTHEPTION,0,ZETA DIVISION,2
5408,/29754/galaxy-racer-vs-boom-esports-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-c,Champions Tour SEA Stage 3: Challengers Playoffs,Galaxy Racer,1,BOOM Esports,1
5409,/29753/x10-esports-vs-team-big-baam-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-c,Champions Tour SEA Stage 3: Challengers Playoffs,X10 Esports,1,Team Big BAAM,1
5410,/31470/jaguares-esports-vs-team-vikings-champions-tour-brazil-stage-3-challengers-playoffs-lr1,Champions Tour Brazil Stage 3: Challengers Playoffs,Jaguares Esports,1,Team Vikings,2
5411,/31469/vivo-keyd-vs-gamelanders-blue-champions-tour-brazil-stage-3-challengers-playoffs-lr1,Champions Tour Brazil Stage 3: Challengers Playoffs,Keyd Stars,2,Gamelanders Blue,1
5412,/29404/100-thieves-vs-envy-champions-tour-north-america-stage-3-challengers-playoffs-lbf,Champions Tour North America Stage 3: Challengers Playoffs,100 Thieves,3,Envy,2
5413,/30761/funplus-phoenix-vs-forze-champions-tour-stage-3-emea-challengers-playoffs-lr1,Champions Tour Stage 3: EMEA Challengers Playoffs,FunPlus Phoenix,1,forZe,2
5414,/29752/full-sense-vs-paper-rex-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-b,Champions Tour SEA Stage 3: Challengers Playoffs,FULL SENSE,1,Paper Rex,1
5415,/30760/oxygen-esports-vs-team-liquid-champions-tour-stage-3-emea-challengers-playoffs-lr1,Champions Tour Stage 3: EMEA Challengers Playoffs,Oxygen Esports,0,Team Liquid,2
5416,/30754/supermassive-blaze-vs-funplus-phoenix-champions-tour-stage-3-emea-challengers-playoffs-ubqf,Champions Tour Stage 3: EMEA Challengers Playoffs,Papara SuperMassive,2,FunPlus Phoenix,0
5417,/29751/onic-g-vs-five-ace-e-sports-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-b,Champions Tour SEA Stage 3: Challengers Playoffs,ONIC G,2,Five Ace e-Sports,0
5418,/30755/g2-esports-vs-oxygen-esports-champions-tour-stage-3-emea-challengers-playoffs-ubqf,Champions Tour Stage 3: EMEA Challengers Playoffs,G2 Esports,2,Oxygen Esports,0
5419,/29750/cbt-gaming-vs-sharper-esports-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group,Champions Tour SEA Stage 3: Challengers Playoffs,CBT Gaming,2,Sharper Esport,0
5420,/29670/northeption-vs-crazy-raccoon-champions-tour-japan-stage-3-challengers-playoffs-ubf,Champions Tour Japan Stage 3: Challengers Playoffs,NORTHEPTION,0,Crazy Raccoon,2
5421,/29749/bren-esports-vs-ego-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-a,Champions Tour SEA Stage 3: Challengers Playoffs,Bren Esports,2,EGO,0
5422,/29675/zeta-division-vs-feeling-champions-tour-japan-stage-3-challengers-playoffs-lr2,Champions Tour Japan Stage 3: Challengers Playoffs,ZETA DIVISION,2,Feeling,0
5423,/29748/cerberus-esports-vs-oasis-gaming-champions-tour-sea-stage-3-challengers-playoffs-group-stage-gro,Champions Tour SEA Stage 3: Challengers Playoffs,CERBERUS Esports,1,Oasis Gaming,1
5424,/29674/fennel-vs-insomnia-champions-tour-japan-stage-3-challengers-playoffs-lr2,Champions Tour Japan Stage 3: Challengers Playoffs,FENNEL,2,Insomnia,0
5425,/29747/uwu-vs-alter-ego-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-d,Champions Tour SEA Stage 3: Challengers Playoffs,UwU,1,Alter Ego,1
5426,/31352/team-vikings-vs-havan-liberty-champions-tour-brazil-stage-3-challengers-playoffs-uqf,Champions Tour Brazil Stage 3: Challengers Playoffs,Team Vikings,0,Liberty,2
5427,/29403/xset-vs-envy-champions-tour-north-america-stage-3-challengers-playoffs-lr3,Champions Tour North America Stage 3: Challengers Playoffs,XSET,0,Envy,2
5428,/29397/sentinels-vs-100-thieves-champions-tour-north-america-stage-3-challengers-playoffs-ubf,Champions Tour North America Stage 3: Challengers Playoffs,Sentinels,2,100 Thieves,0
5429,/31351/stars-horizon-vs-jaguares-esports-champions-tour-brazil-stage-3-challengers-playoffs-uqf,Champions Tour Brazil Stage 3: Challengers Playoffs,Stars Horizon,2,Jaguares Esports,1
5430,/30752/acend-vs-natus-vincere-champions-tour-stage-3-emea-challengers-playoffs-ubqf,Champions Tour Stage 3: EMEA Challengers Playoffs,Acend,2,Natus Vincere,0
5431,/30753/gambit-esports-vs-guild-esports-champions-tour-stage-3-emea-challengers-playoffs-ubqf,Champions Tour Stage 3: EMEA Challengers Playoffs,Gambit Esports,2,Guild Esports,0
5432,/29746/team-big-baam-vs-boom-esports-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group,Champions Tour SEA Stage 3: Challengers Playoffs,Team Big BAAM,1,BOOM Esports,1
5433,/29745/x10-esports-vs-galaxy-racer-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-c,Champions Tour SEA Stage 3: Challengers Playoffs,X10 Esports,1,Galaxy Racer,1
5434,/29744/five-ace-e-sports-vs-paper-rex-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group,Champions Tour SEA Stage 3: Challengers Playoffs,Five Ace e-Sports,0,Paper Rex,2
5435,/29668/zeta-division-vs-northeption-champions-tour-japan-stage-3-challengers-playoffs-ubsf,Champions Tour Japan Stage 3: Challengers Playoffs,ZETA DIVISION,1,NORTHEPTION,2
5436,/29743/onic-g-vs-full-sense-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-b,Champions Tour SEA Stage 3: Challengers Playoffs,ONIC G,1,FULL SENSE,1
5437,/29673/blackbird-ignis-vs-feeling-champions-tour-japan-stage-3-challengers-playoffs-lr1,Champions Tour Japan Stage 3: Challengers Playoffs,BlackBird Ignis,0,Feeling,2
5438,/29742/ego-vs-sharper-esports-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-a,Champions Tour SEA Stage 3: Challengers Playoffs,EGO,0,Sharper Esport,2
5439,/29672/insomnia-vs-reject-champions-tour-japan-stage-3-challengers-playoffs-lr1,Champions Tour Japan Stage 3: Challengers Playoffs,Insomnia,2,REJECT,1
5440,/29741/bren-esports-vs-cbt-gaming-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-a,Champions Tour SEA Stage 3: Challengers Playoffs,Bren Esports,2,CBT Gaming,0
5441,/29401/xset-vs-rise-champions-tour-north-america-stage-3-challengers-playoffs-lr2,Champions Tour North America Stage 3: Challengers Playoffs,XSET,2,Rise,1
5442,/29402/envy-vs-faze-clan-champions-tour-north-america-stage-3-challengers-playoffs-lr2,Champions Tour North America Stage 3: Challengers Playoffs,Envy,2,FaZe Clan,1
5443,/31350/gamelanders-blue-vs-furia-champions-tour-brazil-stage-3-challengers-playoffs-uqf,Champions Tour Brazil Stage 3: Challengers Playoffs,Gamelanders Blue,1,FURIA,2
5444,/29399/rise-vs-tsm-champions-tour-north-america-stage-3-challengers-playoffs-lr1,Champions Tour North America Stage 3: Challengers Playoffs,Rise,2,TSM,1
5445,/29400/faze-clan-vs-luminosity-champions-tour-north-america-stage-3-challengers-playoffs-lr1,Champions Tour North America Stage 3: Challengers Playoffs,FaZe Clan,2,Luminosity,1
5446,/31349/sharks-esports-vs-vivo-keyd-champions-tour-brazil-stage-3-challengers-playoffs-uqf,Champions Tour Brazil Stage 3: Challengers Playoffs,Sharks Esports,2,Keyd Stars,0
5447,/30772/funplus-phoenix-vs-fire-flux-esports-champions-tour-stage-3-emea-challengers-playoffs-ur1,Champions Tour Stage 3: EMEA Challengers Playoffs,FunPlus Phoenix,2,Fire Flux Esports,0
5448,/30773/oxygen-esports-vs-giants-gaming-champions-tour-stage-3-emea-challengers-playoffs-ur1,Champions Tour Stage 3: EMEA Challengers Playoffs,Oxygen Esports,2,Giants Gaming,1
5449,/30770/natus-vincere-vs-team-liquid-champions-tour-stage-3-emea-challengers-playoffs-ur1,Champions Tour Stage 3: EMEA Challengers Playoffs,Natus Vincere,2,Team Liquid,1
5450,/30771/guild-esports-vs-forze-champions-tour-stage-3-emea-challengers-playoffs-ur1,Champions Tour Stage 3: EMEA Challengers Playoffs,Guild Esports,2,forZe,0
5451,/29667/feeling-vs-crazy-raccoon-champions-tour-japan-stage-3-challengers-playoffs-ubqf,Champions Tour Japan Stage 3: Challengers Playoffs,Feeling,0,Crazy Raccoon,2
5452,/29666/blackbird-ignis-vs-fennel-champions-tour-japan-stage-3-challengers-playoffs-ubqf,Champions Tour Japan Stage 3: Challengers Playoffs,BlackBird Ignis,0,FENNEL,2
5453,/29665/reject-vs-northeption-champions-tour-japan-stage-3-challengers-playoffs-ubqf,Champions Tour Japan Stage 3: Challengers Playoffs,REJECT,0,NORTHEPTION,2
5454,/29664/zeta-division-vs-insomnia-champions-tour-japan-stage-3-challengers-playoffs-ubqf,Champions Tour Japan Stage 3: Challengers Playoffs,ZETA DIVISION,2,Insomnia,0
5455,/29396/100-thieves-vs-xset-champions-tour-north-america-stage-3-challengers-playoffs-ubsf,Champions Tour North America Stage 3: Challengers Playoffs,100 Thieves,2,XSET,0
5456,/29395/sentinels-vs-envy-champions-tour-north-america-stage-3-challengers-playoffs-ubsf,Champions Tour North America Stage 3: Challengers Playoffs,Sentinels,2,Envy,0
5457,/29394/xset-vs-luminosity-champions-tour-north-america-stage-3-challengers-playoffs-ubqf,Champions Tour North America Stage 3: Challengers Playoffs,XSET,2,Luminosity,0
5458,/29393/100-thieves-vs-faze-clan-champions-tour-north-america-stage-3-challengers-playoffs-ubqf,Champions Tour North America Stage 3: Challengers Playoffs,100 Thieves,2,FaZe Clan,0
5459,/29391/sentinels-vs-rise-champions-tour-north-america-stage-3-challengers-playoffs-ubqf,Champions Tour North America Stage 3: Challengers Playoffs,Sentinels,2,Rise,1
5460,/29392/envy-vs-tsm-champions-tour-north-america-stage-3-challengers-playoffs-ubqf,Champions Tour North America Stage 3: Challengers Playoffs,Envy,2,TSM,1
5461,/29807/jaguares-esports-vs-slick-champions-tour-brazil-stage-3-challengers-3-decider-b,Champions Tour Brazil Stage 3: Challengers 3,Jaguares Esports,2,SLICK,1
5462,/29806/vivo-keyd-vs-ingaming-champions-tour-brazil-stage-3-challengers-3-decider-a,Champions Tour Brazil Stage 3: Challengers 3,Keyd Stars,2,INGAMING Esports,0
5463,/30897/lazer-vs-six-karma-champions-tour-latam-stage-3-challengers-playoffs-decider,Champions Tour LATAM Stage 3: Challengers Playoffs,E-Xolos LAZER,0,Six Karma,2
5464,/25967/ego-vs-yamagan-champions-tour-vietnam-stage-3-challengers-3-main-event-gf,Champions Tour Vietnam Stage 3: Challengers 3,EGO,3,YAMAGAN,1
5465,/25973/fearus-vs-yamagan-champions-tour-vietnam-stage-3-challengers-3-main-event-lbf,Champions Tour Vietnam Stage 3: Challengers 3,FEARUS,0,YAMAGAN,2
5466,/30602/f4q-vs-damwon-gaming-champions-tour-korea-stage-3-challengers-playoffs-sf,Champions Tour Korea Stage 3: Challengers,F4Q,2,DAMWON Gaming,1
5467,/25936/sharper-esports-vs-need-sponsor-champions-tour-thailand-stage-3-challengers-3-main-event-gf,Champions Tour Thailand Stage 3: Challengers 3,Sharper Esport,3,Need Sponsor,1
5468,/30723/lightning-vs-five-ace-e-sports-champions-tour-hong-kong-taiwan-stage-3-challengers-3-main-even,Champions Tour Hong Kong & Taiwan Stage 3: Challengers 3,Lightning,2,Five Ace e-Sports,3
5469,/30786/boom-esports-vs-rex-regum-qeon-champions-tour-indonesia-stage-3-challengers-3-main-event-gf,Champions Tour Indonesia Stage 3: Challengers 3,BOOM Esports,3,Rex Regum Qeon,0
5470,/25942/need-sponsor-vs-y10-5-champions-tour-thailand-stage-3-challengers-3-main-event-lbf,Champions Tour Thailand Stage 3: Challengers 3,Need Sponsor,2,Y10.5,0
5471,/30601/vision-strikers-vs-tnl-esports-champions-tour-korea-stage-3-challengers-playoffs-sf,Champions Tour Korea Stage 3: Challengers,Vision Strikers,2,TNL Esports,0
5472,/31114/sunsparks-vs-oasis-gaming-champions-tour-philippines-stage-3-challengers-3-main-event-gf,Champions Tour Philippines Stage 3: Challengers 3,Sunsparks,1,Oasis Gaming,3
5473,/30793/beast-vs-rex-regum-qeon-champions-tour-indonesia-stage-3-challengers-3-main-event-lbf,Champions Tour Indonesia Stage 3: Challengers 3,BEAST,1,Rex Regum Qeon,2
5474,/25953/paper-rex-vs-kingsmen-champions-tour-malaysia-singapore-stage-3-challengers-3-main-event-gf,Champions Tour Malaysia & Singapore Stage 3: Challengers 3,Paper Rex,3,Kingsmen,0
5475,/31113/sv-empire-vs-alpha-esports-pro-champions-tour-philippines-stage-3-challengers-3-main-event-cf,Champions Tour Philippines Stage 3: Challengers 3,SV Empire,2,Alpha Esports Pro,0
5476,/25959/louvre-vs-kingsmen-champions-tour-malaysia-singapore-stage-3-challengers-3-main-event-lbf,Champions Tour Malaysia & Singapore Stage 3: Challengers 3,Louvre,0,Kingsmen,2
5477,/29803/jaguares-esports-vs-furia-champions-tour-brazil-stage-3-challengers-3-winners-b,Champions Tour Brazil Stage 3: Challengers 3,Jaguares Esports,1,FURIA,2
5478,/30895/lazer-vs-infinity-esports-champions-tour-latam-stage-3-challengers-playoffs-winners,Champions Tour LATAM Stage 3: Challengers Playoffs,E-Xolos LAZER,0,INFINITY,2
5479,/29802/vivo-keyd-vs-havan-liberty-champions-tour-brazil-stage-3-challengers-3-winners-a,Champions Tour Brazil Stage 3: Challengers 3,Keyd Stars,0,Liberty,2
5480,/30896/six-karma-vs-border-monsters-champions-tour-latam-stage-3-challengers-playoffs-elim,Champions Tour LATAM Stage 3: Challengers Playoffs,Six Karma,2,Border Monsters,0
5481,/25972/fancy-united-esports-vs-yamagan-champions-tour-vietnam-stage-3-challengers-3-main-event-lr3,Champions Tour Vietnam Stage 3: Challengers 3,Fancy United Esports,1,YAMAGAN,2
5482,/25966/fearus-vs-ego-champions-tour-vietnam-stage-3-challengers-3-main-event-ubf,Champions Tour Vietnam Stage 3: Challengers 3,FEARUS,0,EGO,2
5483,/30787/boom-esports-vs-beast-champions-tour-indonesia-stage-3-challengers-3-main-event-ubf,Champions Tour Indonesia Stage 3: Challengers 3,BOOM Esports,2,BEAST,0
5484,/25958/kingsmen-vs-looking-for-org-champions-tour-malaysia-singapore-stage-3-challengers-3-main-event,Champions Tour Malaysia & Singapore Stage 3: Challengers 3,Kingsmen,15,Looking For Org,13
5485,/25941/y10-5-vs-the-infinity-esports-champions-tour-thailand-stage-3-challengers-3-main-event-lr3,Champions Tour Thailand Stage 3: Challengers 3,Y10.5,2,The Infinity Esport,1
5486,/25971/he-gaming-vs-yamagan-champions-tour-vietnam-stage-3-challengers-3-main-event-lr2,Champions Tour Vietnam Stage 3: Challengers 3,HE Gaming,1,YAMAGAN,2
5487,/30600/nuturn-vs-damwon-gaming-champions-tour-korea-stage-3-challengers-playoffs-qf,Champions Tour Korea Stage 3: Challengers,NUTURN,1,DAMWON Gaming,2
5488,/30721/five-ace-e-sports-vs-griffin-e-sports-champions-tour-hong-kong-taiwan-stage-3-challengers-3-ma,Champions Tour Hong Kong & Taiwan Stage 3: Challengers 3,Five Ace e-Sports,2,Griffin E-Sports,1
5489,/31112/alpha-esports-pro-vs-oasis-gaming-champions-tour-philippines-stage-3-challengers-3-main-event-sf,Champions Tour Philippines Stage 3: Challengers 3,Alpha Esports Pro,0,Oasis Gaming,2
